trade_date,n_universe,pct_DANG_HOI,pct_TRUNG_TINH,pct_YEU,pct_YEU_DAN,pct_RAT_YEU,pct_weak3,pct_weak2,dominant_state,dominant_share,hhi,entropy_log2,market_real,market_regime,vnindex_return,pct_DANG_HOI_chg_d1,pct_TRUNG_TINH_chg_d1,pct_YEU_chg_d1,pct_YEU_DAN_chg_d1,pct_RAT_YEU_chg_d1,pct_weak3_chg_d1,pct_weak2_chg_d1,pct_DANG_HOI_chg_d2,pct_TRUNG_TINH_chg_d2,pct_YEU_chg_d2,pct_YEU_DAN_chg_d2,pct_RAT_YEU_chg_d2,pct_weak3_chg_d2,pct_weak2_chg_d2,pct_DANG_HOI_chg_d3,pct_TRUNG_TINH_chg_d3,pct_YEU_chg_d3,pct_YEU_DAN_chg_d3,pct_RAT_YEU_chg_d3,pct_weak3_chg_d3,pct_weak2_chg_d3,episode_id,iso_week,uni_T3_mean,uni_T3_median,yeudan_T3_n,yeudan_T3_mean,yeudan_T3_median,ratyeu_T3_n,ratyeu_T3_mean,ratyeu_T3_median,uni_T5_mean,uni_T5_median,yeudan_T5_n,yeudan_T5_mean,yeudan_T5_median,ratyeu_T5_n,ratyeu_T5_mean,ratyeu_T5_median,uni_T10_mean,uni_T10_median,yeudan_T10_n,yeudan_T10_mean,yeudan_T10_median,ratyeu_T10_n,ratyeu_T10_mean,ratyeu_T10_median,blind_forward,DANG_HOI_T3_n,DANG_HOI_T3_mean,DANG_HOI_T3_median,DANG_HOI_T3_winrate,DANG_HOI_T3_beats_uni_median,TRUNG_TINH_T3_n,TRUNG_TINH_T3_mean,TRUNG_TINH_T3_median,TRUNG_TINH_T3_winrate,TRUNG_TINH_T3_beats_uni_median,YEU_T3_n,YEU_T3_mean,YEU_T3_median,YEU_T3_winrate,YEU_T3_beats_uni_median,YEU_DAN_T3_n,YEU_DAN_T3_mean,YEU_DAN_T3_median,YEU_DAN_T3_winrate,YEU_DAN_T3_beats_uni_median,RAT_YEU_T3_n,RAT_YEU_T3_mean,RAT_YEU_T3_median,RAT_YEU_T3_winrate,RAT_YEU_T3_beats_uni_median,DANG_HOI_T5_n,DANG_HOI_T5_mean,DANG_HOI_T5_median,DANG_HOI_T5_winrate,DANG_HOI_T5_beats_uni_median,TRUNG_TINH_T5_n,TRUNG_TINH_T5_mean,TRUNG_TINH_T5_median,TRUNG_TINH_T5_winrate,TRUNG_TINH_T5_beats_uni_median,YEU_T5_n,YEU_T5_mean,YEU_T5_median,YEU_T5_winrate,YEU_T5_beats_uni_median,YEU_DAN_T5_n,YEU_DAN_T5_mean,YEU_DAN_T5_median,YEU_DAN_T5_winrate,YEU_DAN_T5_beats_uni_median,RAT_YEU_T5_n,RAT_YEU_T5_mean,RAT_YEU_T5_median,RAT_YEU_T5_winrate,RAT_YEU_T5_beats_uni_median,DANG_HOI_T10_n,DANG_HOI_T10_mean,DANG_HOI_T10_median,DANG_HOI_T10_winrate,DANG_HOI_T10_beats_uni_median,TRUNG_TINH_T10_n,TRUNG_TINH_T10_mean,TRUNG_TINH_T10_median,TRUNG_TINH_T10_winrate,TRUNG_TINH_T10_beats_uni_median,YEU_T10_n,YEU_T10_mean,YEU_T10_median,YEU_T10_winrate,YEU_T10_beats_uni_median,YEU_DAN_T10_n,YEU_DAN_T10_mean,YEU_DAN_T10_median,YEU_DAN_T10_winrate,YEU_DAN_T10_beats_uni_median,RAT_YEU_T10_n,RAT_YEU_T10_mean,RAT_YEU_T10_median,RAT_YEU_T10_winrate,RAT_YEU_T10_beats_uni_median
2026-08-06,142,29.577464788732392,29.577464788732392,10.56338028169014,28.169014084507044,2.112676056338028,40.845070422535215,12.676056338028168,🌱 ĐANG HỒI,29.577464788732392,0.26591946042451897,2.0146060367919945,,🔴 Forecast rủi ro,,-11.267605633802823,8.450704225352112,-14.788732394366196,16.19718309859155,1.408450704225352,2.816901408450711,-13.380281690140844,-20.422535211267608,3.52112676056338,-2.816901408450704,18.30985915492958,1.408450704225352,16.90140845070423,-1.408450704225352,-15.49295774647888,-6.338028169014088,-0.7042253521126778,21.126760563380284,1.408450704225352,21.83098591549296,0.7042253521126742,1,2026-W32,1.8255709449121253,1.6180700836820106,40.0,2.3176951459675825,2.3268398268398216,3.0,2.575296576310771,1.818181818181808,0.9626155348144699,0.3773638642059707,40.0,1.4415779095921133,0.7142857142857117,3.0,2.9785174257790885,3.6363636363636376,-0.8769867713073234,-1.5743814455804916,40.0,-0.1635635573007382,-0.9819021948402007,3.0,-0.8536173089925603,0.0,False,42.0,1.8211666978214525,0.9803032404690493,0.6904761904761905,0.0,42.0,1.1734019162459046,1.475388431910174,0.7619047619047619,0.0,15.0,2.2016997879371476,1.1914217633042012,0.6666666666666666,0.0,40.0,2.3176951459675825,2.3268398268398216,0.925,1.0,3.0,2.575296576310771,1.818181818181808,1.0,1.0,42.0,0.750652189055628,-0.2683002826556257,0.47619047619047616,0.0,42.0,0.4348499717182315,0.0,0.47619047619047616,0.0,15.0,1.3534431020087228,0.3043478260869481,0.5333333333333333,0.0,40.0,1.4415779095921133,0.7142857142857117,0.625,1.0,3.0,2.9785174257790885,3.6363636363636376,0.6666666666666666,1.0,42.0,-0.747827627318574,-1.7847492738285564,0.3333333333333333,0.0,42.0,-1.5447794781667579,-1.6890417855344841,0.2857142857142857,0.0,15.0,-1.2759485917499183,-2.1739130434782594,0.3333333333333333,0.0,40.0,-0.1635635573007382,-0.9819021948402007,0.375,1.0,3.0,-0.8536173089925603,0.0,0.3333333333333333,1.0
2026-08-07,142,50.0,30.985915492957744,9.15492957746479,9.15492957746479,0.7042253521126761,19.014084507042256,9.859154929577466,🌱 ĐANG HỒI,50.0,0.3628248363419957,1.705673391500866,,🟠 Forecast yếu,,20.422535211267608,1.408450704225352,-1.4084507042253502,-19.014084507042256,-1.408450704225352,-21.83098591549296,-2.8169014084507022,9.154929577464785,9.859154929577464,-16.197183098591545,-2.8169014084507022,0.0,-19.01408450704225,-16.197183098591545,0.0,4.929577464788732,-4.225352112676054,-0.7042253521126742,0.0,-4.9295774647887285,-4.225352112676054,1,2026-W32,0.492414679664471,0.1665263649261339,13.0,1.119441462209035,0.6042296072507503,1.0,1.49253731343284,1.49253731343284,-1.4436127013141482,-1.9584576846092048,13.0,-1.7773728827627706,-1.4705882352941124,1.0,-2.238805970149249,-2.238805970149249,0.15250532195605773,0.0,13.0,-1.5585318190843558,-2.42741551642075,1.0,-3.731343283582089,-3.731343283582089,False,71.0,0.10328588008723905,0.0,0.4507042253521127,0.0,44.0,0.7943977219843809,0.10266940451745254,0.5,0.0,13.0,0.8916008412844517,0.4132231404958775,0.6153846153846154,1.0,13.0,1.119441462209035,0.6042296072507503,0.6923076923076923,1.0,1.0,1.49253731343284,1.49253731343284,1.0,1.0,71.0,-2.0675908623123354,-2.3060796645702264,0.19718309859154928,0.0,44.0,-0.4516343555543617,-0.8316331823368717,0.3409090909090909,1.0,13.0,-0.9982682516904628,-1.348314606741574,0.3076923076923077,1.0,13.0,-1.7773728827627706,-1.4705882352941124,0.15384615384615385,1.0,1.0,-2.238805970149249,-2.238805970149249,0.0,0.0,71.0,-0.39511225055563043,-0.1270648030495591,0.43661971830985913,0.0,44.0,1.229943732876032,0.4788431907075896,0.5454545454545454,1.0,13.0,1.5064198609494819,0.3773584905660376,0.5384615384615384,1.0,13.0,-1.5585318190843558,-2.42741551642075,0.3076923076923077,0.0,1.0,-3.731343283582089,-3.731343283582089,0.0,0.0
2026-08-10,142,52.112676056338024,29.577464788732392,8.450704225352112,9.15492957746479,0.7042253521126761,18.30985915492958,9.154929577464788,🌱 ĐANG HỒI,52.112676056338024,0.3746280499900813,1.6771967874079334,,🟠 Forecast yếu,,2.1126760563380245,-1.408450704225352,-0.7042253521126778,0.0,0.0,-0.704225352112676,-0.7042253521126778,22.535211267605632,0.0,-2.112676056338028,-19.014084507042256,-1.408450704225352,-22.535211267605636,-3.52112676056338,11.267605633802809,8.450704225352112,-16.901408450704224,-2.8169014084507022,0.0,-19.718309859154925,-16.901408450704224,1,2026-W33,-1.034422456528459,-1.2715517241379315,13.0,-0.2830740979469226,-0.7032348804500654,1.0,0.0,0.0,-2.0620445890356573,-2.1486591277219413,13.0,-1.6792307977051526,-2.510460251046021,1.0,-2.9629629629629672,-2.9629629629629672,0.43419525554979416,0.0,13.0,0.8599440893706555,0.0,1.0,-3.703703703703709,-3.703703703703709,False,74.0,-1.0006324079862368,-0.9756097560975618,0.25675675675675674,1.0,42.0,-1.321252015281028,-1.7431731626286362,0.19047619047619047,0.0,12.0,-1.1390535600788725,-1.4973302641849542,0.16666666666666666,0.0,13.0,-0.2830740979469226,-0.7032348804500654,0.3076923076923077,1.0,1.0,0.0,0.0,0.0,1.0,74.0,-2.2192230597661693,-2.0685883486303625,0.20270270270270271,1.0,42.0,-1.7309363676048921,-1.5957178205322387,0.2619047619047619,1.0,12.0,-2.591294537319282,-3.0834464043419274,0.16666666666666666,0.0,13.0,-1.6792307977051526,-2.510460251046021,0.23076923076923078,0.0,1.0,-2.9629629629629672,-2.9629629629629672,0.0,0.0,74.0,0.05860183980059825,-0.2364066193853431,0.4189189189189189,0.0,42.0,1.1841785004050818,0.6593665158371009,0.5714285714285714,1.0,12.0,0.009010305641520574,0.0,0.4166666666666667,0.0,13.0,0.8599440893706555,0.0,0.46153846153846156,0.0,1.0,-3.703703703703709,-3.703703703703709,0.0,0.0
2026-08-11,142,58.45070422535211,22.535211267605636,7.042253521126761,11.971830985915492,0.0,19.014084507042252,7.042253521126761,🌱 ĐANG HỒI,58.45070422535211,0.4117238643126364,1.5734483726601458,,🔴 Forecast rủi ro,,6.338028169014088,-7.0422535211267565,-1.4084507042253511,2.8169014084507022,-0.7042253521126761,0.7042253521126725,-2.112676056338027,8.450704225352112,-8.450704225352109,-2.112676056338029,2.8169014084507022,-0.7042253521126761,-3.552713678800501e-15,-2.816901408450705,28.87323943661972,-7.0422535211267565,-3.521126760563379,-16.19718309859155,-2.112676056338028,-21.830985915492963,-5.633802816901407,1,2026-W33,-1.8123857223849589,-2.182688932350435,17.0,-1.3642031964484973,-1.2658227848101222,0.0,,,-2.0664775674741946,-2.4549983927997454,17.0,-2.351761017925851,-2.8028028028028062,0.0,,,-0.005352099562406489,-0.6212432546617297,17.0,1.6177282285593304,-0.887573964497046,0.0,,,False,83.0,-2.000895166544152,-2.1914648212226107,0.13253012048192772,0.0,32.0,-1.2941360991655062,-1.478242320819112,0.25,1.0,10.0,-2.668066424257883,-2.916814368427273,0.0,0.0,17.0,-1.3642031964484973,-1.2658227848101222,0.11764705882352941,1.0,0.0,,,,,83.0,-1.8789873686305605,-2.0689655172413834,0.2891566265060241,1.0,32.0,-1.6609935468153885,-2.637450328968799,0.1875,0.0,10.0,-4.435213218216726,-3.368847539015607,0.0,0.0,17.0,-2.351761017925851,-2.8028028028028062,0.058823529411764705,0.0,0.0,,,,,83.0,-0.32358147575366847,-0.5681818181818232,0.39759036144578314,1.0,32.0,0.4905717858175914,0.06802721088435824,0.5,1.0,10.0,-1.7102412681978787,-2.0030508574982955,0.3,0.0,17.0,1.6177282285593304,-0.887573964497046,0.35294117647058826,0.0,0.0,,,,
2026-08-12,142,56.33802816901409,21.830985915492956,14.084507042253522,7.746478873239436,0.0,21.83098591549296,14.084507042253522,🌱 ĐANG HỒI,56.33802816901409,0.390894663757191,1.6298411834783466,,🔴 Forecast rủi ro,,-2.1126760563380245,-0.7042253521126796,7.042253521126761,-4.225352112676056,0.0,2.8169014084507076,7.042253521126761,4.225352112676063,-7.746478873239436,5.63380281690141,-1.4084507042253538,-0.7042253521126761,3.52112676056338,4.929577464788734,6.338028169014088,-9.154929577464788,4.929577464788732,-1.4084507042253538,-0.7042253521126761,2.816901408450704,4.225352112676056,1,2026-W33,-1.9741530634792883,-2.257900101936799,11.0,-1.9010162059289575,-2.1008403361344574,0.0,,,-2.77563223044622,-2.9614167908327382,11.0,-3.5078141287546147,-3.1152647975077885,0.0,,,0.4835998265312377,0.0,11.0,0.2490903711794049,-2.320675105485237,0.0,,,False,80.0,-1.9263036547368007,-2.1712938711367205,0.25,1.0,31.0,-1.927947413923536,-2.4271844660194164,0.16129032258064516,0.0,20.0,-2.2773947269133368,-2.596671782371879,0.05,0.0,11.0,-1.9010162059289575,-2.1008403361344574,0.18181818181818182,1.0,0.0,,,,,80.0,-2.5564132212802138,-2.4724938875305638,0.225,1.0,31.0,-2.557473954342144,-2.73972602739726,0.0967741935483871,1.0,20.0,-3.587953551001946,-3.259201085210439,0.05,0.0,11.0,-3.5078141287546147,-3.1152647975077885,0.09090909090909091,0.0,0.0,,,,,80.0,0.5429133984951591,0.718756448173874,0.5875,1.0,31.0,0.2924526987805038,-0.7532956685499026,0.45161290322580644,0.0,20.0,0.6716037871326993,-0.34816887845686145,0.3,0.0,11.0,0.2490903711794049,-2.320675105485237,0.2727272727272727,0.0,0.0,,,,
2026-08-13,142,41.54929577464789,14.084507042253522,20.422535211267608,23.943661971830984,0.0,44.36619718309859,20.422535211267608,🌱 ĐANG HỒI,41.54929577464789,0.29150962110692324,1.8865803077349144,7.0,🟡 TRUNG TÍNH,-1.5709579052407885,-14.7887323943662,-7.746478873239434,6.338028169014086,16.197183098591548,0.0,22.535211267605632,6.338028169014086,-16.901408450704224,-8.450704225352114,13.380281690140848,11.971830985915492,0.0,25.35211267605634,13.380281690140848,-10.563380281690137,-15.49295774647887,11.971830985915496,14.788732394366194,-0.7042253521126761,26.056338028169012,11.26760563380282,1,2026-W33,-1.2328706044455373,-1.2043776509399362,34.0,-1.3413010897870696,-1.5131398223605927,0.0,,,-1.8100185467725292,-1.8927633150226888,34.0,-2.0692553997759795,-2.6361498583720833,0.0,,,1.2016175149724273,0.8831468840034273,34.0,3.158789889822683,1.7925861426468348,0.0,,,False,59.0,-1.2025117859123198,-1.1600928074245953,0.3559322033898305,1.0,20.0,-1.049877470658057,-1.0164082205002645,0.35,1.0,29.0,-1.2937118619488943,-1.1111111111111072,0.2413793103448276,1.0,34.0,-1.3413010897870696,-1.5131398223605927,0.14705882352941177,0.0,0.0,,,,,59.0,-1.8722969965292882,-1.8867924528301885,0.3050847457627119,1.0,20.0,-0.9961690873008722,-1.162378131556213,0.35,1.0,29.0,-1.9406567416576008,-1.834862385321101,0.13793103448275862,1.0,34.0,-2.0692553997759795,-2.6361498583720833,0.14705882352941177,0.0,0.0,,,,,59.0,0.024532922204826155,-0.1158748551564281,0.4406779661016949,0.0,20.0,0.24148404139114338,1.7659528040150918,0.7,1.0,29.0,1.9639209529036488,1.3698630136986356,0.7241379310344828,1.0,34.0,3.158789889822683,1.7925861426468348,0.6764705882352942,1.0,0.0,,,,
2026-08-14,142,25.352112676056336,13.380281690140844,14.788732394366196,45.07042253521127,1.4084507042253522,61.26760563380282,16.197183098591548,⚠️ YẾU DẦN,45.07042253521127,0.3073794881967864,1.9027993118588697,5.6,🔴 MÙA ĐÔNG,-1.957359945565884,-16.19718309859155,-0.7042253521126778,-5.633802816901412,21.126760563380287,1.4084507042253522,16.90140845070423,-4.22535211267606,-30.98591549295775,-8.450704225352112,0.7042253521126742,37.32394366197184,1.4084507042253522,39.43661971830986,2.1126760563380262,-33.098591549295776,-9.154929577464792,7.746478873239435,33.098591549295776,1.4084507042253522,42.253521126760575,9.154929577464788,1,2026-W33,-0.865305013076865,-0.7678637087878415,64.0,-0.6050118297771045,-0.662318840579712,2.0,-0.8631591778275549,-0.8631591778275549,1.6523498210931666,1.8309033014915377,64.0,2.0927337999837476,2.3281553612436,2.0,0.3843458121924106,0.3843458121924106,2.2096597468091996,1.9624403815580282,64.0,2.2680735630537683,2.410092807424591,2.0,8.764912922247103,8.764912922247103,False,36.0,-0.45267095926938566,-0.32661290322580355,0.4166666666666667,1.0,19.0,-0.8559226784301018,-1.6877637130801704,0.15789473684210525,0.0,21.0,-2.374645284364535,-1.49253731343284,0.14285714285714285,0.0,64.0,-0.6050118297771045,-0.662318840579712,0.34375,1.0,2.0,-0.8631591778275549,-0.8631591778275549,0.0,0.0,36.0,1.2679494658932553,1.3502024291497938,0.6111111111111112,0.0,19.0,1.9087818369702194,1.067615658362997,0.6842105263157895,0.0,21.0,0.8579516236806486,1.2765957446808418,0.7142857142857143,0.0,64.0,2.0927337999837476,2.3281553612436,0.84375,1.0,2.0,0.3843458121924106,0.3843458121924106,0.5,0.0,36.0,1.7940570175835246,0.9527036566426728,0.6111111111111112,0.0,19.0,1.3691329143022977,1.7123287671232834,0.6842105263157895,0.0,21.0,2.8802653410581134,1.6666666666666607,0.6190476190476191,0.0,64.0,2.2680735630537683,2.410092807424591,0.765625,1.0,2.0,8.764912922247103,8.764912922247103,1.0,1.0
2026-08-17,142,28.87323943661972,14.084507042253522,4.225352112676056,52.112676056338024,0.7042253521126761,57.04225352112676,4.929577464788732,⚠️ YẾU DẦN,52.112676056338024,0.3766117833763142,1.6489899494486406,6.2,🟡 TRUNG TÍNH,-0.0202568569460659,3.5211267605633836,0.7042253521126778,-10.56338028169014,7.042253521126753,-0.7042253521126761,-4.225352112676063,-11.267605633802816,-12.676056338028168,0.0,-16.19718309859155,28.16901408450704,0.7042253521126761,12.676056338028168,-15.492957746478876,-27.464788732394368,-7.746478873239434,-9.859154929577466,44.36619718309859,0.7042253521126761,35.2112676056338,-9.15492957746479,1,2026-W34,-0.7770499511320276,-0.7984827234476577,74.0,-0.6941996885728083,-0.8244414663522659,1.0,-1.526717557251911,-1.526717557251911,2.5757142074021577,2.433333333333343,74.0,2.7084782526235425,2.7357517229994572,1.0,-0.7633587786259555,-0.7633587786259555,1.4500616571711773,0.98060396562486,74.0,2.4832995296485185,1.578053235083532,1.0,0.0,0.0,False,41.0,-1.1315508040969433,-1.2631578947368438,0.36585365853658536,0.0,20.0,0.11057776585996722,-0.11574074074073845,0.45,1.0,6.0,-2.2102618163888086,-1.6425120772946833,0.16666666666666666,0.0,74.0,-0.6941996885728083,-0.8244414663522659,0.2702702702702703,0.0,1.0,-1.526717557251911,-1.526717557251911,0.0,0.0,41.0,1.9579572832814376,1.7699115044247815,0.7073170731707317,0.0,20.0,3.101003618347581,2.168260166980873,0.95,0.0,6.0,3.965177425683286,2.059692671394797,0.6666666666666666,0.0,74.0,2.7084782526235425,2.7357517229994572,0.8648648648648649,1.0,1.0,-0.7633587786259555,-0.7633587786259555,0.0,0.0,41.0,0.1928671797390612,0.0,0.4878048780487805,0.0,20.0,1.2997361551936126,1.230059698571151,0.6,1.0,6.0,-1.959614558142832,-0.9338061465721079,0.5,0.0,74.0,2.4832995296485185,1.578053235083532,0.6351351351351351,1.0,1.0,0.0,0.0,0.0,0.0
2026-08-18,142,25.352112676056336,20.422535211267608,4.225352112676056,49.29577464788733,0.7042253521126761,54.22535211267606,4.929577464788732,⚠️ YẾU DẦN,49.29577464788733,0.35082324935528664,1.7162377173842778,5.7,🔴 MÙA ĐÔNG,0.2546856368877526,-3.5211267605633836,6.338028169014086,0.0,-2.816901408450697,0.0,-2.816901408450697,0.0,0.0,7.042253521126764,-10.56338028169014,4.225352112676056,-0.7042253521126761,-7.04225352112676,-11.267605633802816,-16.19718309859155,6.338028169014086,-16.19718309859155,25.352112676056343,0.7042253521126761,9.859154929577471,-15.492957746478876,1,2026-W34,1.9271475834691216,1.8605053651782666,70.0,2.2975645656902914,1.8846054500839537,1.0,2.35294117647058,2.35294117647058,2.150384737651751,1.7391356949283843,70.0,2.491567041751333,2.315608919382506,1.0,1.4705882352941124,1.4705882352941124,1.4985845814507794,0.6246044496373115,70.0,1.8532853716680393,0.8303902144887632,1.0,0.2941176470588225,0.2941176470588225,False,36.0,0.45185788624029566,0.2787990196078449,0.5277777777777778,0.0,29.0,2.306252173732896,2.28013029315961,0.896551724137931,1.0,6.0,4.554049855819948,2.4923555700302136,1.0,1.0,70.0,2.2975645656902914,1.8846054500839537,0.8714285714285714,1.0,1.0,2.35294117647058,2.35294117647058,1.0,1.0,36.0,0.2285321303910163,0.0,0.4722222222222222,0.0,29.0,2.8231257413532953,1.944444444444437,0.7931034482758621,1.0,6.0,6.562758065889841,2.511839539418703,0.8333333333333334,1.0,70.0,2.491567041751333,2.315608919382506,0.8142857142857143,1.0,1.0,1.4705882352941124,1.4705882352941124,1.0,0.0,36.0,0.08105314056655447,-1.2714460784313708,0.3888888888888889,0.0,29.0,2.0381528357150427,1.388888888888884,0.6206896551724138,1.0,6.0,3.4584286010094814,1.7087335269153514,0.6666666666666666,1.0,70.0,1.8532853716680393,0.8303902144887632,0.6,1.0,1.0,0.2941176470588225,0.2941176470588225,1.0,0.0
2026-08-19,142,17.6056338028169,16.901408450704224,3.5211267605633805,59.154929577464785,2.8169014084507045,65.49295774647888,6.338028169014085,⚠️ YẾU DẦN,59.154929577464785,0.41152549097401303,1.6377766353530727,5.0,🔴 MÙA ĐÔNG,-0.3077331670534922,-7.746478873239436,-3.5211267605633836,-0.7042253521126756,9.859154929577457,2.1126760563380285,11.267605633802816,1.408450704225353,-11.26760563380282,2.8169014084507022,-0.7042253521126756,7.04225352112676,2.1126760563380285,8.45070422535212,1.408450704225353,-7.746478873239436,3.52112676056338,-11.267605633802816,14.084507042253513,1.4084507042253522,4.225352112676056,-9.859154929577464,1,2026-W34,3.4428857242812487,2.924828980099503,84.0,3.8496430976309313,3.391698884877148,4.0,4.337218897050183,4.672383063550257,3.4067788259666534,2.876858063181531,84.0,4.075334398195885,3.6038961038961093,4.0,2.4468708235909684,2.554403661156257,1.1151254838580276,0.629356780735113,84.0,1.7859360567730442,0.8340753519951005,4.0,-0.019923713811587085,0.6739893327252222,False,25.0,1.5708647502374324,1.5756302521008347,0.84,0.0,24.0,2.954658063540504,2.2673859377295162,0.9166666666666666,0.0,5.0,7.597492955566105,5.421686746987953,1.0,1.0,84.0,3.8496430976309313,3.391698884877148,0.9880952380952381,1.0,4.0,4.337218897050183,4.672383063550257,1.0,1.0,25.0,0.6969415173376393,0.5446623093681824,0.6,0.0,24.0,3.0984873806997704,2.464574898785421,0.8333333333333334,0.0,5.0,7.971957094842215,5.572289156626509,1.0,1.0,84.0,4.075334398195885,3.6038961038961093,0.9047619047619048,1.0,4.0,2.4468708235909684,2.554403661156257,1.0,0.0,25.0,-0.4664356010937815,-1.4981273408239737,0.32,0.0,24.0,0.10791450880106312,0.5455481214616476,0.5416666666666666,0.0,5.0,3.4959653220539133,2.908587257617734,1.0,1.0,84.0,1.7859360567730442,0.8340753519951005,0.5952380952380952,1.0,4.0,-0.019923713811587085,0.6739893327252222,0.75,1.0
2026-08-20,142,16.901408450704224,23.239436619718308,4.225352112676056,52.112676056338024,3.5211267605633805,59.859154929577464,7.746478873239436,⚠️ YẾU DẦN,52.112676056338024,0.35717119619123183,1.7756409892832543,5.3,🔴 MÙA ĐÔNG,-0.0760561432621154,-0.704225352112676,6.338028169014084,0.7042253521126756,-7.04225352112676,0.704225352112676,-5.633802816901415,1.4084507042253511,-8.450704225352112,2.8169014084507005,0.0,2.816901408450697,2.8169014084507045,5.633802816901401,2.816901408450704,-11.971830985915496,9.154929577464786,0.0,0.0,2.8169014084507045,2.816901408450704,2.816901408450704,1,2026-W34,2.7625509959968513,2.1107717757841815,74.0,3.5000030731204075,2.851335656213705,5.0,4.927212472634982,4.651162790697683,3.101584338748395,3.0379295519132548,74.0,3.65516518554849,3.1782583352090166,5.0,4.59034352522147,3.100775193798455,1.1976363971076152,0.6688518781006403,74.0,1.1787093930984154,0.5607203902113667,5.0,0.9295019680112837,0.0,False,24.0,1.0006511048932827,0.3346209560598834,0.5833333333333334,0.0,33.0,2.310413559733506,1.736111111111116,0.8181818181818182,0.0,6.0,1.3977796114705585,0.5486577181207986,0.5,0.0,74.0,3.5000030731204075,2.851335656213705,0.9054054054054054,1.0,5.0,4.927212472634982,4.651162790697683,0.8,1.0,24.0,1.715119581461825,1.1106208635360826,0.6666666666666666,0.0,33.0,2.905538610462026,3.068340306834028,0.8181818181818182,1.0,6.0,1.6575651075409688,0.7455257270693516,0.5,0.0,74.0,3.65516518554849,3.1782583352090166,0.8918918918918919,1.0,5.0,4.59034352522147,3.100775193798455,0.8,1.0,24.0,0.9842409031065319,0.9326229430902,0.5416666666666666,1.0,33.0,1.6050556121736623,0.4405286343612369,0.5151515151515151,0.0,6.0,0.2672910972757608,1.8912641954538012,0.6666666666666666,1.0,74.0,1.1787093930984154,0.5607203902113667,0.5540540540540541,0.0,5.0,0.9295019680112837,0.0,0.4,0.0
2026-08-21,142,51.40845070422535,29.577464788732392,11.267605633802818,6.338028169014084,1.4084507042253522,19.014084507042256,12.67605633802817,🌱 ĐANG HỒI,51.40845070422535,0.3686768498313826,1.7070439535333437,9.0,🟡 TRUNG TÍNH,1.9959388988878053,34.50704225352113,6.338028169014084,7.042253521126762,-45.77464788732394,-2.112676056338028,-40.84507042253521,4.929577464788734,33.80281690140845,12.676056338028168,7.746478873239438,-52.816901408450704,-1.4084507042253522,-46.47887323943662,6.338028169014085,26.056338028169016,9.154929577464785,7.042253521126762,-42.95774647887325,0.7042253521126761,-35.21126760563381,7.746478873239438,1,2026-W34,0.8073940636048071,0.3365542146836042,9.0,0.28846943384786733,0.0,2.0,2.147997158652215,2.147997158652215,0.5370285539421078,0.06501950585175995,9.0,-0.2707973463345677,-0.4181184668989535,2.0,-0.2316316130825502,-0.2316316130825502,,,,,,,,,False,73.0,1.1152154408914021,0.4901960784313708,0.5753424657534246,1.0,42.0,0.4871056454530538,-0.23809523809523725,0.42857142857142855,0.0,16.0,0.3680358447404233,0.43243698107562345,0.5625,1.0,9.0,0.28846943384786733,0.0,0.3333333333333333,0.0,2.0,2.147997158652215,2.147997158652215,1.0,1.0,73.0,1.1279433553141969,0.2677376171352108,0.5616438356164384,1.0,42.0,-0.21316763127560143,0.0,0.42857142857142855,0.0,16.0,0.3607293486621519,0.0,0.4375,0.0,9.0,-0.2707973463345677,-0.4181184668989535,0.4444444444444444,0.0,2.0,-0.2316316130825502,-0.2316316130825502,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,142,58.45070422535211,22.535211267605636,11.971830985915492,7.042253521126761,0.0,19.014084507042252,11.971830985915492,🌱 ĐANG HỒI,58.45070422535211,0.4117238643126364,1.5734483726601458,9.6,🟡 TRUNG TÍNH,0.0693690770556143,7.04225352112676,-7.0422535211267565,0.7042253521126742,0.7042253521126769,-1.4084507042253522,-3.552713678800501e-15,-0.7042253521126778,41.54929577464789,-0.7042253521126725,7.746478873239436,-45.070422535211264,-3.5211267605633805,-40.845070422535215,4.225352112676056,40.845070422535215,5.633802816901412,8.450704225352112,-52.112676056338024,-2.8169014084507045,-46.47887323943662,5.633802816901407,1,2026-W35,-0.3033157711891795,-0.4887984517732147,10.0,-1.1112995750368273,-0.8484460564682494,0.0,,,-1.0982902722285082,-1.1730306157550716,10.0,-2.4753915513357314,-0.8559290477641257,0.0,,,,,,,,,,,False,83.0,-0.18770913045052817,-0.6329113924050667,0.3614457831325301,0.0,32.0,-0.5571618948499415,-0.4837332272668804,0.40625,1.0,17.0,0.08536439435863219,0.0,0.47058823529411764,1.0,10.0,-1.1112995750368273,-0.8484460564682494,0.3,0.0,0.0,,,,,83.0,-0.9803198993238923,-1.2396694214875992,0.2289156626506024,0.0,32.0,-0.9027021401246433,-0.4365142223529628,0.3125,1.0,17.0,-1.2323695891305408,-1.2195121951219523,0.23529411764705882,0.0,10.0,-2.4753915513357314,-0.8559290477641257,0.1,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
