observation_id,trade_date,recorded_at,module_version,symbol,price,health_group,health_score,health_rank,action,reason,rsi14,rsi_slope,rs5,rs10,rs_spread,ema9,ma20,ema9_ma20_slope,ema9_ma20_slope_change,price_vs_ema9_pct,price_vs_ma20_pct,obv_status,volume,vol_ma20,volume_ratio20,dist_from_ema9_pct,near_bottom_20_pct,near_bottom_60_pct,dist_high20,green2,early,pull,group,sector,market_score,market_regime,ema9_slope,ma20_slope,obv,obv_ema9,volume_ratio,dryup,near_bottom20,near_bottom60,leader_score,storm_score,evolution_score,total_score,group_rank,market_live,market_forecast,breadth,brain_generation,feature_version,decision_id,decision_status,stock_pattern_key,market_context_key,p_health,p_rsi,p_rs10,p_rs_spread,p_slope,p_volume,p_obv,p_green2,p_early,p_pull,p_dryup,p_leader,p_forecast,p_breadth,p_market,pattern_key,pattern_key_v2,entry_date,entry_price,t3_target_date,t5_target_date,t10_target_date,t3_target_price,t5_target_price,t10_target_price,t3_return_pct,t5_return_pct,t10_return_pct,t3_max_gain_pct,t5_max_gain_pct,t10_max_gain_pct,t3_max_drawdown_pct,t5_max_drawdown_pct,t10_max_drawdown_pct,t3_is_win,t5_is_win,t10_is_win,t3_is_leader,t5_is_leader,t10_is_leader,completed_horizons,t3_to_t5_delta_pct,t5_to_t10_delta_pct,t3_to_t10_delta_pct,persistent_win_t5,persistent_win_t10,flash_winner,slow_burner,gain_accelerating,lifecycle_class,updated_at,snapshot_updated_at,row_hash,history_recorded_at,history_trade_date,history_run_id
8e12a78cc4efd120,2026-07-23,2026-07-24T03:05:42Z,4.0.0,ACB,22350.0,⚠️ YẾU DẦN,33.9,3.0,🟠 HẠN CHẾ / GIẢM,OBV xấu + RS yếu + Thiếu mẫu xác nhận,46.73,-6.79,-5.89,-1.97,-3.92,22760.09,22755.0,0.02,-1.18,-1.8017942811298204,-1.7798286090969009,🔴,27165000.0,16560290.0,1.6403698244414802,-1.8,0.68,15.27,-6.29,False,False,False,THEO DÕI,,0.7,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,8e12a78cc4efd120,PENDING_OUTCOME,WEAKENING|45-50|-2-0|<-2|POS|NEGATIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,WEAKENING,45-50,-2-0,<-2,POS,>=1.5,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[WEAKENING|45-50|-2-0|<-2|POS|NEGATIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[WEAKENING|45-50|-2-0|<-2|POS|NEGATIVE|>=1.5|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-23,22350.0,2026-07-27,2026-07-29,2026-08-03,22300.0,22500.0,22450.0,-0.22371364653244186,0.6711409395973256,0.4474272930648837,0.6711409395973256,0.6711409395973256,0.6711409395973256,-0.22371364653244186,-0.22371364653244186,-2.0134228187919434,False,True,True,False,False,False,3.0,0.8948545861297674,-0.22371364653244186,0.6711409395973256,False,False,False,True,False,SLOW_BURNER,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,e1afd62ae7fbb6a5f1b8043e053b71030b1d6432,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
daa3b79e854e72d9,2026-07-24,2026-07-27T01:59:59Z,4.0.0,ACB,22500.0,🟡 TRUNG TÍNH,56.7,1.0,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,48.78,-4.74,-4.46,-0.22,-4.24,22732.07,22757.5,-0.11,-1.06,-1.020892510008986,-1.1314951115017011,🟢,13447000.0,16693930.0,0.805502359240754,-1.02,1.35,16.04,-5.66,False,False,False,TÍCH LŨY,,1.1,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,daa3b79e854e72d9,PENDING_OUTCOME,NEUTRAL|45-50|-2-0|<-2|NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,NEUTRAL,45-50,-2-0,<-2,NEG,0.7-1.0,POSITIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[NEUTRAL|45-50|-2-0|<-2|NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[NEUTRAL|45-50|-2-0|<-2|NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-24,22500.0,2026-07-28,2026-07-30,2026-08-04,22350.0,22050.0,22350.0,-0.666666666666671,-2.0000000000000018,-0.666666666666671,0.0,0.0,0.0,-0.8888888888888835,-2.0000000000000018,-2.6666666666666616,False,False,False,False,False,False,3.0,-1.3333333333333308,1.3333333333333308,0.0,False,False,False,False,False,PERSISTENT_LOSER,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,8922c41e5564ad93003178f3be03320fdcf94908,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
2450cb16bbd43780,2026-07-26,2026-07-26T03:16:55Z,4.0.0,ACB,22500.0,🟡 TRUNG TÍNH,,,👀 THEO DÕI,,48.78,,-4.46,-0.22,-4.24,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,2450cb16bbd43780,PENDING_OUTCOME,NEUTRAL|45-50|-2-0|<-2|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|NA,NEUTRAL,45-50,-2-0,<-2,NA,NA,NEUTRAL,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,NA,CTX[NA|NA|NA]::DNA[NEUTRAL|45-50|-2-0|<-2|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|NA]::DNA[NEUTRAL|45-50|-2-0|<-2|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-26,22500.0,2026-07-29,2026-07-31,2026-08-05,22500.0,21900.0,22200.0,0.0,-2.6666666666666616,-1.3333333333333308,0.0,0.0,0.0,-0.8888888888888835,-2.6666666666666616,-2.6666666666666616,False,False,False,False,False,False,3.0,-2.6666666666666616,1.3333333333333308,-1.3333333333333308,False,False,False,False,False,PERSISTENT_LOSER,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,3870f23b0bd17bc2b0343e557f9cb8b2c257d30a,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
5389170c11be48d3,2026-07-27,2026-07-28T05:01:29Z,4.0.0,ACB,22300.0,⚠️ YẾU DẦN,42.3,3.0,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận,45.93,-1.44,-2.41,-0.67,-1.7400000000000002,22645.66,22727.5,-0.36,-0.82,-1.5263851881552548,-1.8809811901881024,🔴,18914800.0,16984355.0,1.113660189038677,-1.53,0.45,15.01,-6.5,False,False,False,THEO DÕI,,0.6,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,5389170c11be48d3,PENDING_OUTCOME,WEAKENING|45-50|-2-0|-2-0|STRONG_NEG|NEGATIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,WEAKENING,45-50,-2-0,-2-0,STRONG_NEG,1.0-1.2,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[WEAKENING|45-50|-2-0|-2-0|STRONG_NEG|NEGATIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[WEAKENING|45-50|-2-0|-2-0|STRONG_NEG|NEGATIVE|1.0-1.2|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-27,22300.0,2026-07-30,2026-08-01,2026-08-06,22050.0,21900.0,22400.0,-1.1210762331838597,-1.7937219730941756,0.4484304932735439,0.8968609865470878,0.8968609865470878,0.8968609865470878,-1.1210762331838597,-1.7937219730941756,-1.7937219730941756,False,False,True,False,False,False,3.0,-0.6726457399103158,2.2421524663677195,1.5695067264574036,False,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,439c1d8fdeac6b1398433672f8fa3fb914d55b9f,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
e7cdaf5570cf2316,2026-07-28,2026-07-29T04:52:01Z,4.0.0,ACB,22350.0,🟡 TRUNG TÍNH,60.2,1.0,👀 THEO DÕI,OBV tốt + Vol xác nhận + Vị trí giá tốt,46.77,-2.01,-2.19,-2.19,0.0,22586.53,22712.5,-0.55,-0.68,-1.0472170802686365,-1.5960374243258135,🟢,15653800.0,17427770.0,0.8982101554014083,-1.05,0.68,15.27,-6.29,False,False,False,MUA EARLY,,0.9,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,e7cdaf5570cf2316,PENDING_OUTCOME,NEUTRAL|45-50|<-2|0-2|STRONG_NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,NEUTRAL,45-50,<-2,0-2,STRONG_NEG,0.7-1.0,POSITIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[NEUTRAL|45-50|<-2|0-2|STRONG_NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[NEUTRAL|45-50|<-2|0-2|STRONG_NEG|POSITIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-28,22350.0,2026-07-31,2026-08-02,2026-08-07,21900.0,21900.0,22400.0,-2.0134228187919434,-2.0134228187919434,0.22371364653244186,0.6711409395973256,0.6711409395973256,0.6711409395973256,-2.0134228187919434,-2.0134228187919434,-2.0134228187919434,False,False,True,False,False,False,3.0,0.0,2.2371364653243853,2.2371364653243853,False,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,46963c9b2710b6a6bffb2c37b42cf3030764bf78,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
7baeaf95bde93c86,2026-07-29,2026-07-30T05:35:47Z,4.0.0,ACB,22500.0,🟡 TRUNG TÍNH,63.5,1.0,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RSI cải thiện,49.13,0.35,0.45,-2.6,3.0500000000000003,22593.22,22712.5,-0.53,-0.41,-0.4126016566031842,-0.935608145294442,🟢,11700900.0,17479225.0,0.6694175514074565,-0.41,1.35,16.04,-5.66,False,False,False,THEO DÕI,,2.7,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,7baeaf95bde93c86,PENDING_OUTCOME,NEUTRAL|45-50|<-2|2-5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,NEUTRAL,45-50,<-2,2-5,STRONG_NEG,<0.7,POSITIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[NEUTRAL|45-50|<-2|2-5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[NEUTRAL|45-50|<-2|2-5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-29,22500.0,2026-08-01,2026-08-03,2026-08-08,21900.0,22450.0,22400.0,-2.6666666666666616,-0.22222222222222365,-0.4444444444444473,-2.0000000000000018,-0.22222222222222365,-0.22222222222222365,-2.6666666666666616,-2.6666666666666616,-2.6666666666666616,False,False,False,False,False,False,3.0,2.444444444444438,-0.22222222222222365,2.2222222222222143,False,False,False,False,False,PERSISTENT_LOSER,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,cd8d4b557cd2bf412694413bcc11eba3124ac2e3,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
43f0db520812121a,2026-07-30,2026-07-31T07:28:04Z,4.0.0,ACB,22050.0,⚠️ YẾU DẦN,38.5,3.0,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận + Xu hướng giảm,42.74,-3.19,-2.0,-7.16,5.16,22452.58,22672.5,-0.97,-0.61,-1.7930233407474905,-2.7456169368177297,🔴,12071600.0,17572910.0,0.6869437105180645,-1.79,0.0,13.72,-7.55,False,False,False,THEO DÕI,,3.8,🔴 Forecast rủi ro,,,,,,,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,43f0db520812121a,PENDING_OUTCOME,WEAKENING|<45|<-2|>=5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,WEAKENING,<45,<-2,>=5,STRONG_NEG,<0.7,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[WEAKENING|<45|<-2|>=5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[WEAKENING|<45|<-2|>=5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-30,22050.0,2026-08-02,2026-08-04,,21900.0,22350.0,,-0.6802721088435382,1.3605442176870763,,-0.6802721088435382,1.8140589569161092,,-0.6802721088435382,-0.6802721088435382,,False,True,False,False,False,,2.0,2.0408163265306145,,,False,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,25e15b1016f98c4385ea8dfcae90262d62414629,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
aa08b2e2b97fc791,2026-07-31,2026-08-02T15:42:18Z,4.0.0,ACB,21900.0,⚠️ YẾU DẦN,36.9,3.0,🟠 HẠN CHẾ / GIẢM,OBV xấu + RSI yếu + Thiếu mẫu xác nhận,40.76,-8.37,-2.67,-7.01,4.34,22390.06,22650.0,-1.15,-0.69,-2.188739110122984,-3.31125827814569,🔴,15165000.0,17797025.0,0.8521087091803264,-2.19,0.0,12.94,-8.18,False,False,False,THEO DÕI,,3.0,🔴 Forecast rủi ro,,,-23197600.0,-15408754.0,,False,,,,,,0.0,7.0,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,aa08b2e2b97fc791,PENDING_OUTCOME,WEAKENING|<45|<-2|2-5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|<4,WEAKENING,<45,<-2,2-5,STRONG_NEG,0.7-1.0,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,<4,CTX[NA|NA|<4]::DNA[WEAKENING|<45|<-2|2-5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|<4]::DNA[WEAKENING|<45|<-2|2-5|STRONG_NEG|NEGATIVE|0.7-1.0|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-07-31,21900.0,2026-08-03,2026-08-05,,22450.0,22200.0,,2.511415525114158,1.3698630136986356,,2.511415525114158,2.511415525114158,,0.0,0.0,,True,True,False,False,False,,2.0,-1.1415525114155223,,,True,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,c51c28cc220f92dbcbf978007f42b8e736ba8f3c,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
20c33c208afc0095,2026-08-01,2026-08-01T07:04:20Z,4.0.0,ACB,21900.0,⚠️ YẾU DẦN,,,🟠 HẠN CHẾ / GIẢM,,40.76,,-2.67,-7.01,4.34,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,False,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,20c33c208afc0095,PENDING_OUTCOME,WEAKENING|<45|<-2|2-5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|NA,WEAKENING,<45,<-2,2-5,NA,NA,NEUTRAL,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,NA,CTX[NA|NA|NA]::DNA[WEAKENING|<45|<-2|2-5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|NA]::DNA[WEAKENING|<45|<-2|2-5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-08-01,21900.0,2026-08-04,2026-08-06,,22350.0,22400.0,,2.0547945205479534,2.2831050228310446,,2.511415525114158,2.511415525114158,,0.0,0.0,,True,True,False,False,False,,2.0,0.22831050228309113,,,True,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,0db35031acd51059af1bae330bd76a97caeef8e1,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
df941dea2a20e15c,2026-08-02,2026-08-02T15:41:56Z,4.0.0,ACB,21900.0,⚠️ YẾU DẦN,,,🟠 HẠN CHẾ / GIẢM,,40.76,,-2.67,-7.01,4.34,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,False,,,,,,,,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,df941dea2a20e15c,PENDING_OUTCOME,WEAKENING|<45|<-2|2-5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|NA,WEAKENING,<45,<-2,2-5,NA,NA,NEUTRAL,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,NA,CTX[NA|NA|NA]::DNA[WEAKENING|<45|<-2|2-5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|NA]::DNA[WEAKENING|<45|<-2|2-5|NA|NEUTRAL|NA|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-08-02,21900.0,2026-08-05,2026-08-07,,22200.0,22400.0,,1.3698630136986356,2.2831050228310446,,2.511415525114158,2.511415525114158,,1.3698630136986356,1.3698630136986356,,True,True,False,False,False,,2.0,0.9132420091324089,,,True,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,0b8258ca527814285aa875eb4a3f17621b9cfc2d,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
c3f2964130a66d08,2026-08-03,2026-08-04T04:29:14Z,4.0.0,ACB,22450.0,🟡 TRUNG TÍNH,63.5,1.0,👀 THEO DÕI,OBV tốt + Vị trí giá tốt + RSI cải thiện,49.61,3.43,0.67,-1.75,2.42,22402.05,22662.5,-1.15,-0.49,0.2140429112514219,-0.9376723662437914,🟢,9511900.0,17633370.0,0.5394260994920427,0.21,2.51,15.78,-5.87,False,False,False,MUA EARLY,,5.8,🔴 Forecast rủi ro,,,-13685700.0,-15064143.0,,False,,,,,,3.0,5.0,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,c3f2964130a66d08,PENDING_OUTCOME,NEUTRAL|45-50|-2-0|2-5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|4-6,NEUTRAL,45-50,-2-0,2-5,STRONG_NEG,<0.7,POSITIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,4-6,CTX[NA|NA|4-6]::DNA[NEUTRAL|45-50|-2-0|2-5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|4-6]::DNA[NEUTRAL|45-50|-2-0|2-5|STRONG_NEG|POSITIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-08-03,22450.0,2026-08-06,2026-08-08,,22400.0,22400.0,,-0.22271714922048602,-0.22271714922048602,,-0.22271714922048602,-0.22271714922048602,,-1.1135857461024523,-1.1135857461024523,,False,False,False,False,False,,2.0,0.0,,,False,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,5d05f878c40d0eb27eac4dad7b5a73d834f81867,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
f098649c5ea24101,2026-08-04,2026-08-05T04:13:54Z,4.0.0,ACB,22350.0,⚠️ YẾU DẦN,43.2,3.0,🟠 HẠN CHẾ / GIẢM,OBV xấu + Thiếu mẫu xác nhận,48.2,1.16,-0.67,-2.19,1.52,22407.64,22655.0,-1.09,-0.32,-0.2572336935081076,-1.3462811741337457,🔴,10497900.0,17602010.0,0.5964034789208732,-0.26,2.05,15.27,-6.29,False,False,False,THEO DÕI,,6.6,🔴 Forecast rủi ro,,,-24183600.0,-16888034.0,,False,,,,,,1.0,7.0,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,f098649c5ea24101,PENDING_OUTCOME,WEAKENING|45-50|<-2|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|6-8,WEAKENING,45-50,<-2,0-2,STRONG_NEG,<0.7,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,6-8,CTX[NA|NA|6-8]::DNA[WEAKENING|45-50|<-2|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|6-8]::DNA[WEAKENING|45-50|<-2|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-08-04,22350.0,2026-08-07,,,22400.0,,,0.22371364653244186,,,0.22371364653244186,,,-0.6711409395973145,,,True,False,False,False,,,1.0,,,,False,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,8155ae7f56eb9dc654288b800da5bbd003e37b71,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
c36df53c63b63ddd,2026-08-05,2026-08-06T07:10:13Z,4.0.0,ACB,22200.0,🔴 YẾU,44.8,2.0,⏳ CHỜ,OBV xấu + Thiếu mẫu xác nhận,46.1,5.33,-0.45,-0.89,0.44,22382.11,22635.0,-1.12,0.03,-0.8136408944465101,-1.921802518223992,🔴,11224100.0,17699685.0,0.6341412290670709,-0.81,1.37,13.79,-6.92,False,False,False,THEO DÕI,,4.9,🔴 Forecast rủi ro,,,-35407700.0,-20591968.0,,False,,,,,,1.0,7.0,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,c36df53c63b63ddd,PENDING_OUTCOME,WEAK|45-50|-2-0|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|4-6,WEAK,45-50,-2-0,0-2,STRONG_NEG,<0.7,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,4-6,CTX[NA|NA|4-6]::DNA[WEAK|45-50|-2-0|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|4-6]::DNA[WEAK|45-50|-2-0|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],2026-08-05,22200.0,2026-08-08,,,22400.0,,,0.9009009009008917,,,0.9009009009008917,,,0.9009009009008917,,,True,False,False,False,,,1.0,,,,False,False,False,False,False,MIXED,2026-08-09T02:12:24Z,2026-08-09T02:12:42Z,2466308c367ec0a82f7acda232f2fd8cc04329a3,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
235f6563fb9f280d,2026-08-06,2026-08-07T05:42:39Z,4.0.0,ACB,22400.0,🔴 YẾU,42.2,2.0,⏳ CHỜ,OBV xấu + Thiếu mẫu xác nhận,48.75,-2.19,0.22,-0.44,0.66,22425.69,22627.5,-0.89,0.19,-0.1145561184516474,-1.0054137664346483,🔴,8170300.0,17161750.0,0.4760761577344968,-0.11,2.28,14.81,-6.08,False,False,False,THEO DÕI,,6.1,🔴 Forecast rủi ro,,,-32353900.0,-21148498.0,,False,,,,,,0.0,7.0,,,,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,235f6563fb9f280d,PENDING_OUTCOME,WEAK|45-50|-2-0|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,NA|NA|6-8,WEAK,45-50,-2-0,0-2,STRONG_NEG,<0.7,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,NA,NA,6-8,CTX[NA|NA|6-8]::DNA[WEAK|45-50|-2-0|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[NA|NA|6-8]::DNA[WEAK|45-50|-2-0|0-2|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T02:12:42Z,273e1b0aefa5189040dcd579e136ddf3bb57b6cc,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
da1bfae5aecc2475,2026-08-07,2026-08-09T02:12:06Z,4.0.0,ACB,22400.0,🔴 YẾU,45.5,2.0,⏳ CHỜ,OBV xấu + Thiếu mẫu xác nhận,49.19,-0.35,2.28,-0.44,2.7199999999999998,22380.55,22607.5,-1.0,0.02,0.08690581777481832,-0.9178370009952475,🔴,9702546.0,17278232.0,0.5615473851722792,0.09,2.28,14.81,-6.08,False,False,False,TÍCH LŨY,,6.8,🔴 Forecast rủi ro,,,-22651354.0,-21449069.0,,False,,,,,,2.0,6.0,,1.6,31.0,GEN3_EXPERIENCE,DECISION_CONTEXT_V1,da1bfae5aecc2475,PENDING_OUTCOME,WEAK|45-50|-2-0|2-5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA,<4|20-40|6-8,WEAK,45-50,-2-0,2-5,STRONG_NEG,<0.7,NEGATIVE,NO_G2,NO_EARLY,NO_PULL,NO_DRYUP,NA,<4,20-40,6-8,CTX[<4|20-40|6-8]::DNA[WEAK|45-50|-2-0|2-5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],CTX[<4|20-40|6-8]::DNA[WEAK|45-50|-2-0|2-5|STRONG_NEG|NEGATIVE|<0.7|NO_G2|NO_EARLY|NO_PULL|NO_DRYUP|NA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-09T02:12:42Z,bf6ee539c5fa2f5d0f7dee0193ed8b3a139475ed,2026-08-09T02:12:45Z,2026-08-07,d52ce61631998538
