trade_date,horizon,mature_trade_date,xs_mean_return,xs_median_return,xs_positive_share,n_common,mfe,mae,mfe_mae_basis,vni_return,rsi50_share_change,label_up,label_strong_up,label_down,label_recover_weak,label_fail_strong,thresholds_version,outcome_schema_version,t0_feature_hash,created_at,outcome_hash
2026-08-06,3,2026-08-11,1.8270960330530384,1.6180700836820106,78.16901408450704,142,2.0160980466898906,1.4337291832030132,equal_weight_universe_path,,0.2183098591549295,1,1,0,,,forecast_label_thresholds_v1,forecast_outcomes_v1,7facc4d80c3fc478c3dc9add1c3db27ff4087bd897aac5a8861a028aab810ee1,2026-08-24T14:19:09Z,de5cfefc71a076a93e576e41ed9ead49ee5326f7ee51a4f4edbef52955fc0cd7
2026-08-06,5,2026-08-13,0.9628260663887148,0.3773638642059707,52.816901408450704,142,2.202068788709184,0.9628260663887148,equal_weight_universe_path,,0.1197183098591548,1,0,0,,,forecast_label_thresholds_v1,forecast_outcomes_v1,7facc4d80c3fc478c3dc9add1c3db27ff4087bd897aac5a8861a028aab810ee1,2026-08-24T14:19:09Z,62635028e40333f56d22179fdfec9688dc4475f31ac00d2d1e2c155f0578d5f9
2026-08-06,10,2026-08-20,-0.3623930203400078,-0.7641323663608868,39.436619718309856,142,2.202068788709184,-0.9355703213247182,equal_weight_universe_path,,0.0492957746478873,0,0,0,,,forecast_label_thresholds_v1,forecast_outcomes_v1,7facc4d80c3fc478c3dc9add1c3db27ff4087bd897aac5a8861a028aab810ee1,2026-08-24T14:19:10Z,479bff18ed8dbad6efab1c93af8f05aa5359895cf345ef03a6ade59524a982f9
2026-08-07,3,2026-08-12,0.7574794022592357,0.3869459920069262,57.04225352112676,142,0.7574794022592357,0.3878067512824685,equal_weight_universe_path,,0.1338028169014085,1,0,0,,,forecast_label_thresholds_v1,forecast_outcomes_v1,c874c967327ddfb5c2116827756d7697178a5645c624e7c6e3bbc529472da41a,2026-08-24T14:19:10Z,405a44fe0f31add557218d84de1ffb23075e7fddad87bad1f8ebdb2d0ac01d47
2026-08-07,5,2026-08-14,-1.878928882914124,-2.1824784728874724,25.352112676056336,142,0.7574794022592357,-1.878928882914124,equal_weight_universe_path,,-0.1267605633802817,0,0,1,,,forecast_label_thresholds_v1,forecast_outcomes_v1,c874c967327ddfb5c2116827756d7697178a5645c624e7c6e3bbc529472da41a,2026-08-24T14:19:10Z,5b7932c257d67c0aa7a3b66495aedce66c04bb5b9a99a20e5f0d9f79804e6c9e
2026-08-07,10,2026-08-21,0.2241175596828952,0.0,46.478873239436616,142,0.7574794022592357,-2.3358103104426533,equal_weight_universe_path,,0.1971830985915492,1,0,0,,,forecast_label_thresholds_v1,forecast_outcomes_v1,c874c967327ddfb5c2116827756d7697178a5645c624e7c6e3bbc529472da41a,2026-08-24T14:19:10Z,a08766b39a0263e710efeebca4a5c5360c8f9df48ee6616ace078434f563ed00
2026-08-10,3,2026-08-13,-1.0324566421067516,-1.2715517241379315,23.239436619718308,142,0.1822954862811627,-1.0324566421067516,equal_weight_universe_path,,-0.1197183098591549,0,0,1,,,forecast_label_thresholds_v1,forecast_outcomes_v1,ddad1dd421321764f291554629b30921be89bdda44f425711e0dc24b268ec807,2026-08-24T14:19:10Z,88e00a15e39bbf4c84b9d96337c20c3c01c98307ef3d827c3886f947471a7003
2026-08-10,5,2026-08-17,-2.051659243991552,-2.1486591277219413,21.83098591549296,142,0.1822954862811627,-2.439062604598135,equal_weight_universe_path,,-0.1971830985915493,0,0,1,,,forecast_label_thresholds_v1,forecast_outcomes_v1,ddad1dd421321764f291554629b30921be89bdda44f425711e0dc24b268ec807,2026-08-24T14:19:10Z,4390ab734c1453e1a65dd3eddfa04f8814940c336b395b3cb5dd065c14e5a762
2026-08-10,10,2026-08-24,0.4967309255424794,0.0,46.478873239436616,142,0.4967309255424794,-2.89333587985665,equal_weight_universe_path,,0.176056338028169,1,0,0,,,forecast_label_thresholds_v1,forecast_outcomes_v1,ddad1dd421321764f291554629b30921be89bdda44f425711e0dc24b268ec807,2026-08-24T14:19:11Z,c64b06bedf3e83ff4456c551111639861084a5a83d17790815ba8bfc962a0836
2026-08-11,3,2026-08-14,-2.2579790390406345,-2.377971201809481,15.492957746478872,142,0.3682445736588988,-2.2579790390406345,equal_weight_universe_path,,-0.204225352112676,0,0,1,,,forecast_label_thresholds_v1,forecast_outcomes_v1,2865ba0670dc0f50a9d3fc2cec3d2c1765b3aa50ffbfef907c31c25c9bc9f060,2026-08-24T14:19:11Z,9d613ff0e7391d190983fa4d5b9cccbedad37c9f5e01bee543a1d9894fa4d6d3
